"caption","ownerFullName","ownerUsername","url","commentsCount","firstComment","likesCount","timestamp","queryTag"
"When we say Go Bananas- DJ's Amay and Aditya understood the assignment! It was loud, chaotic and the dance floor was never empty! See you at the next one!

#monkeybar #BandraEvents #gobananas #MonkeyBarBandra 

Monkey bar, monkey bar mumbai,  mumbai events,  bandra events,  go bananas, Neighbourhood bar, weekend plans.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DT7sIC6EhXl/","2","Always a good time","52","2026-01-25T11:52:12.000Z",
"The only vision board we’re manifesting for 2026. 🥂
Crafted cocktails, effortless evenings, and just the right amount of chaos — all while being exactly where you want to be: Monkey Bar.

#MonkeyBar #MonkeyBarIndia #MonkeyBarDelhi #MonkeyBarMumbai #MonkeyBarBengaluru
#Gastropub #NeighbourhoodBar
#partyseaso #BottleService
#Bandra #BandraEats #Mumbai #Delhi #VasantKunj
#FoodieFinds #EatDrinkRepeat #PartyGoals

Monkey Bar, Monkey Bar Delhi, Monkey Bar Mumbai, MonkeyBar Bengaluru, Gastropub, Neighbourhood bar, Crafted cocktails, Bottle service, Bandra, Bandra Eats, Mumbai, Delhi, Vasant Kunj, Foodie Finds","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DUDX8WjErQL/","0","","76","2026-01-28T11:29:35.000Z",
"If the night has a plan, Monkey Bar is it.
Big beats, bold pours, louder laughs—Delhi knows where the party lives.

📍Monkey Bar, Delhi
📞 92894 11500
Book your scene.

#gobananas #monkeybarind  #monkeybar #partynight #partybookings #reservations  #delhi 

Monkey Bar Delhi,  vasant kunj, delhi parties,  delhi nightlife, Monkey Bar , Party Bookings, Best Place to Party In Delhi, Vasant Kunj.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTnFNQDkuVa/","0","","577","2026-01-17T11:47:42.000Z",
"Join us for our first Supper Clubs of India experience on Saturday, 31st January, 12:30pm onwards at @monkeybarind, Vasant Kunj! 

Chef Sherry Mehta (@agirlfromthehills) is presenting recipes from a time of Undivided Panjab, highlighting a different side of the cuisine. 🍽️

Indulge in dishes such as the Kathal aur Ambiyon wala Kofta, Frontier Style Borani Kachaloo, Frontier Dum Murgh and Koyla Wareeta Gosht. 🥘
Clean flavours passed down through generations.

To end the spread, @nicicecreams is collaborating with Chef Sherry on a special dessert filled with nostalgia! 🍨

Also sip on cocktails specially made for the experience. 🥂

Book your tickets on @scenesonswiggy. Link in bio!","Servd Delhi NCR","delhi.servd","https://www.instagram.com/p/DTk4_ZNCDYg/","53","❤️❤️🙌🙌","387","2026-01-16T15:26:39.000Z",
"Bombay’s beloved Bohri flavours are landing in Bengaluru and turning up the heat. 🔥
For Flavour Riot, we’re bringing a full-blown Bohri affair to Monkey Bar — where heritage recipes meet bold, unapologetic eating.
🗓 31st Jan & 1st Feb
⏰ 12 noon – 6 PM (or till stocks last)
📍 Monkey Bar, Bengaluru

#MonkeyBengaluru #MonkeyBarBengaluru #bengaluru #thebombaychapter003 

Bengaluru,  Monkey bar,  monkey bar Bengaluru,  the Bombay chapter 003, flavour riot, bohri affair, monkey eats,  Bengaluru foodie.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DUGABSaEpck/","1","can’t be missed 🤤","314","2026-01-29T11:59:02.000Z",
"A spread like this doesn’t ask questions.
It just expects commitment to the food, the drinks, and staying longer than planned. 🍜🍸

#MonkeyEats #MonkeyBar #vasantkunj #bandra 

Monkey bar, monkey bar dishes, monkey bar menu, monkey bar delhi, monkey bar bandra, vasant kunj,  mumbai, monkey eats, new menu, Asian food bandra, Asian food Vasant Kunj, gastropub","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTsCI1vEvhq/","0","","85","2026-01-19T09:56:27.000Z",
"Ep 1: Staff Chronicles, fully scripted and proudly unhinged. 
When guests read the cocktail menu out loud and immediately regret it.

Suffering Bastard. Seven Sisters.
A long pause. Eye contact. Internal panic and curiosity (Almost always!)

Yes, these are real cocktail names.
Yes, people order them seriously.
And yes, this happens more often than you think.

Monkey Bar, cocktail menu, funny cocktail names, bar humour, mixology moments, Mumbai nightlife, Delhi bars,  bartender stories, night out vibes, neighbourhood bar, gastropub, best bast in Bandra 

#MonkeyBar #StaffChronicles #CocktailCulture #BartenderLife #BarHumour #MumbaiBars #DelhiNightlife #DrinkWithAStory #CocktailNames","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTuTPtxkuZK/","21","@shreyadewan 😂😂","630","2026-01-20T07:05:40.000Z",
"Your plans don’t need a time slot at Monkey. 
From day drinks to “just one” that never is; we’re OPEN ALL DAY! 

Call for reservations 
📍Delhi 92894 11500
📍Mumbai 77100 83222
📍Bengaluru 8655464500

Monkey Bar, all day bar, lunch in Mumbai, lunch in Delhi, lunch in Bengaluru, bar lunch specials, cocktails all day, casual dining, monkey bar Bandra, monkey bar Delhi, gastropub, best bar in Delhi 

#MonkeyBar #AllDayAtMonkey #LunchAtMonkeyBar #DayDrinks #MumbaiLunch #DelhiLunchSpots #BangaloreLunch #BarAndBites #FromLunchToLastCall #GoodTimesAllDay","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTxU7_ljXE2/","0","","105","2026-01-21T11:16:55.000Z",
"FLAVOUR RIOT 🐒🔥
Monkey Bar Bengaluru x @thebombaychapter003 brings Bombay’s Bohri Affair to the table—where fun dining collides with damn good eating.
Expect bold flavours, indulgent plates, and zero holding back.

🗓 31st Jan & 1st Feb
⏰ 12 noon – 6 PM (or till stocks last)

#MonkeyBengaluru #MonkeyBarBengaluru #bengaluru #thebombaychapter003 

Bengaluru,  Monkey bar,  monkey bar Bengaluru,  the Bombay chapter 003, flavour riot, bohri affair, monkey eats,  Bengaluru foodie.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTz35oekuwG/","0","","133","2026-01-22T11:00:55.000Z",
"They said “do nothing.”
We took it seriously. Someone even moved into the banana tub.
Nothing Day at Monkey Bar.

#nothingday #MonkeyBar #donothing #gobananas 

Nothing day, nothing day at Monkey bar, do nothing, monkey bar staff, staff fun, vasant kunj,  bandra,  Bengaluru,  monkey bar.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTkHUWmEtlK/","1","P","353","2026-01-16T08:09:50.000Z",
"Easy conversations, friendly games, familiar faces, and bar bites that’s meant for long sits and easy refills. It’s the kind of food that keeps the table going and the beer flowing at Monkey Bar.
Pull up a stool, grab a beer, and stay awhile. 🍻

bar food comfort, long sitting bar, beer and bites, monkey bar vibes, casual bar seating, after work drinks, friendly hangout spot, craft beer bar india, bar snacks menu, mumbai nightlife , neighbourhood bar, Delhi Gastropub 

#BeerAndBites #StayAwhile #BarStoolStories #EasyEvenings #GoodCompanyGoodFood #SipRelaxRepeat #BeerTimeIndia #CasualDrinks #BarVibes","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTNOZ1WkkVs/","2","❤️","113","2026-01-07T10:47:24.000Z",
"Where jungle colours meet city energy. 🌿🍸
Bold walls, cosy corners, and that unmistakable Monkey Bar mood—perfect for long conversations, easy pours, and nights that stretch a little longer than planned.

#MonkeyBarBengaluru #MonkeyBarMoments #MonkeyBar #bengaluru 

Monkey bar, monkey bar bengaluru, Bengaluru,  monkey vibe, Bengaluru nights, monkey bar mobar.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTh9BA2Engy/","0","","12","2026-01-15T11:59:17.000Z",
"Some drinks behave. Ours make a splash and steal the spotlight.
Grab a seat. We’ll handle the rest.

Call for reservations:
📍Delhi 92894 11500
📍Mumbai 77100 83222
📍Bengaluru 8655464500

#MonkeyBar #Cocktails #MonkeyBarDelhi #MonkeyBarBandra 

Monkey bar, Monkey Bar Cocktails, Cocktails, Bandra,  Vasant Kunj, Delhi, Bengaluru, Gastropub, Neighbourhood Bar, Best Bar in Delhi, Best Bar in mumbai, mumbai nightlife, Delhi nightlife","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTfW6gaktLH/","0","","96","2026-01-14T11:47:52.000Z",
"Dry January or not, this one stays on the table. Sakura Sakura, our zero-proof favourite at Monkey Bar.

Call for Reservations: 
Mumbai - 77100 83222
Delhi – 92894 11500

zero proof cocktail, non alcoholic drink, mocktail mumbai, dry january, alcohol free, monkey bar mocktails, mindful drinking, sakura mocktail, monkey bar mumbai, monkey bar bandra, monkey bar delhi, vasant kunj, best bar in bandra, best bar in delhi, gastropub delhi 

#DryJanuary #ZeroProof #MocktailLovers #SoberCurious #MonkeyBarVibes #AlcoholFreeDrinks #SakuraSakura #NoProofNoProblem","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTkWfE-ku1A/","0","","280","2026-01-16T10:21:34.000Z",
"A better morning starts right here. ☀️
Dig into our new breakfast menu — fresh plates, bold flavours, and everything your day deserves from the very first bite.

#BreakfastMenu #NewOnTheMenu #MorningEats #BreakfastLovers 

breakfast menu, new breakfast, morning flavours, breakfast dishes, brunch options, fresh plates, comfort breakfast, morning menu, Bengaluru breakfast spots, foodie favourites, new menu launch","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTVA-jQkhrb/","0","","10","2026-01-10T11:23:46.000Z",
"When one spirit just won’t do. The Caribbean Island Iced Tea is your easy escape; bold, layered, and perfectly tropical. The drink that keeps the island vibes going all night long.

cocktail, tropical drink , exotic flavor, layered cocktail, cocktail mumbai, monkey bar cocktails, mindful drinking, monkey bar mumbai, monkey bar bandra, monkey bar delhi

 #CocktailLovers #SoberCurious #MonkeyBarVibes #IcedTea #IslandEscape","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DUSo1PsEvVL/","0","","93","2026-02-03T09:45:42.000Z",
"Same Monkey mischief. New address—yours.
Now delivering in Bengaluru on Swiggy!

#MonkeyBar #MonkeyBengaluru
#nowdelivering #MonkeyBarBengaluru 

Monkey Bar,  monkey bar Bengaluru,  now delivering,  Swiggy,  Bengaluru,  monkey bar Swiggy,  monkey bar food.","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTkqYAZEsnL/","1","Send me This Post","22","2026-01-16T13:14:07.000Z",
"Bold pours, louder laughs, and a room full of familiar faces—plus new ones. Monkey Bar Mumbai showed up exactly as expected. ✨
Razzle Dazzle lit up the night with sparkle, sound, and that signature Monkey mischief.
Same madness. New Year shine turned all the way up.

Celebrations Partners @chivasregal @kingfisherultra 

#monkeyBarmumbai #monkeybarind #nyebash #bandra 

Monkey Bar, mumbai, bandra, nye bash, Monkey bar mumbai nye, mumbai nights, bandra parties, nye mumbai, mumbai nightlife","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTSUFcHEiTU/","0","","104","2026-01-09T10:13:56.000Z",
"When the weather dips, we don’t complain—we toddy. 🔥🍯
It’s Hot Toddy Day at Monkey Bar Delhi. Warm pours, sharper spirits, zero chill outside.
See you at the bar.

#monkeybar #hottoddyday #monkeybardelhi #vasantkunj 

Monkey bar, vasant kunj, delhi, Hot Toddy, monkey bar cocktails, best bar in Delhi, neighbourhood bar, winter cocktails, winter season Delhi","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTXLFh_j4CN/","0","","144","2026-01-11T07:31:01.000Z",
"Lunch hour has never been so eagerly anticipated! Drop by for our Set Menu, Monday to Friday, 12 to 4, and enjoy a feast that may or may not guarantee an afternoon nap. P.S. We won't tell 🤫

Start off with a Salad & Main, and add on Appetisers, Drinks, or Dessert - mix and match as you like! Available at our Mumbai and Delhi outlet!

#MonkeyBar #MonkeyBarIndia # #MonkeyBarMumbai
#NewSetMenuAlert
#Gastropub #NeighbourhoodBar
#MonkeyBarDelhi 
#Mumbai #Bandra
#FoodieFinds #NewSetMenu

Monkey Bar, Monkey Bar India, Monkey Bar Mumbai, Monkey Bad Delhi, New Set Menu Alert, Gastropub, Neighbourhood Bar, Bars in Vasant Kunj, Mumbai,Bandra, Foodie Finds, New Set Menu","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTaYNfnkvKF/","0","","232","2026-01-12T13:23:29.000Z",
"Smashed on the grill, stacked with intent, finished the Monkey Bar way. 🍔🔥
From first sizzle to final build. Crispy edges, juicy layers, zero shortcuts.
Double Smash Lamb Burger. Because once is never enough.

#MonkeyBarDelhi #BurgersInDelhi #MonkeyBar #BandraBar

Monkey Bar, Mobar Burger, Bugers In mumbai, vasant kunj, Monkey bar burger, delhi foodie, mumbai foodie, double smash lamb burger, gastropub mumbai, neighbourhood bar bandra","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTc3p0NEg6c/","1","Are wah kya baat hai 🔥","230","2026-01-13T12:37:30.000Z",
"Payslip-friendly. Appetite-approved. Set menus starting at Rs 599 (Mumbai) and Rs 650 (Delhi). 

Call for Reservations: 
📍Delhi 92894 11500
📍Mumbai 77100 83222

Monkey Bar set menu, lunch set menu Mumbai, lunch set menu Delhi, budget lunch Mumbai, budget lunch Delhi, affordable dining India, Rs 599 lunch deal, Rs 650 lunch deal, casual lunch spot, lunch with drinks

#MonkeyBar #LunchDeals #SetMenuLunch #MumbaiLunchSpots #DelhiLunchSpots","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DUK9hNdkqLu/","0","","119","2026-01-31T10:12:52.000Z",
"Meet us where the lights are low and the pours are steady.
After work hits different at Monkey Bar.

#monkeybar #afterhours #bandra #delhi

Monkey bar, monkey bar mumbai,  monkey bar delhi, after hours, neighbourhood bar, after work hang out spots, happy hours","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DVYsf1aEm2Y/","1","Ok","106","2026-03-02T14:44:37.000Z",
"New menu. New cravings. Same Monkey chaos. 🐒🍽️
From earthy Wild Mushroom & Truffle Oil to slurp-worthy Malaysian Veggie Ramen, creamy Avo Cream Cheese Rolls and the unexpected crunch of Lotus Root & Ker Sangri Shammi Kebabs—this one’s built to be explored, swipe by swipe.

Call for Reservations: 
Mumbai - 77100 83222
Delhi – 92894 11500

#MonkeyBarDelhi #MonkeyBarBandra #newmenu #MonkeyBar #NewMenu 

Monkey Bar, Monkey Bar Bandra, Monkey Bar Vasant Kunj, Mumbai Foodie, Delhi Foodie, New Menu, Best Bar In Bandra, Best Bar in Delhi, Gastropub, Neighbourhood Bar","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DT5OGhGklnb/","0","","98","2026-01-24T12:51:07.000Z",
"Christmas at Monkey Bar Mumbai was all about coming together. 🎄✨
From clinking cocktails to shared plates and easy conversations, the city showed up in full festive spirit.
The days and nights flowed effortlessly—wrapped in that unmistakable Monkey Bar vibe.

#MonkeyBarBandra #BandraNights #christmas #bandra

Monkey bar, mumbai, bandra,  Christmas at Monkey,  2025 Christmas,  Christmas Drunch,  monkey bar Christmas,  mumvai Christmas parties","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DTKWqsOkhvS/","0","","1534","2026-01-06T08:02:44.000Z",
"He said he’s “not into hugs.”
We said… that sounds like a group activity. Hug Day with the clingiest team you know. 🐒💛

#hugday #monkeybar #monkeybarmoments #neighbourhoodbar 

Monkey Bar, Monkey bar team, Hug day, hugs, delhi, Bengaluru,  mumbai, bandra, best Bar in Delhi","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DUqQcFZkrhw/","0","","52","2026-02-12T13:55:59.000Z",
"Smooth pours for a loud goodbye. 🥃✨
New Year’s Eve at Monkey Bar Bombay is powered by Chivas cocktails, bold flavours, and a Razzle Dazzle kind of night.
Clinking glasses, big energy, and the countdown you don’t want to miss.

Razzle Dazzle: Monkey’s NYE Bash 🎉

💫 Cover charge:
₹5,000 for couples
₹3,000 for stags

📞 Reservations (Bombay): 77100 83222

Raise your glass—midnight hits different here.

#MonkeyBarMumbai #NYEAtMonkeyBar #NewYearsEveMumbai #RazzleDazzleNYE #MumbaiNightlife 

Monkey Bar,  bandra nights, mumbai NYE Bash, Monkey bar mumbai,  Monkey bar NYE Bash, bandra NYE parties,  NYE parties bandra","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DS62z1cEnvs/","0","","32","2025-12-31T07:34:41.000Z",
"From the first drop to the last rewind, the floor never slowed.
Future Funk @futurefunk.co took over Monkey Bar Delhi with a deep dive into Footwork, DnB, and Jungle—powered by homegrown artists and an unstoppable crowd.
See you at the next sonic event.
Keep an eye out for what’s coming up at Monkey Bar Delhi.

Powered by @heineken_in 

#MonkeyBarDelhi #vasantkunj #delhievents, Delhi nightlife 

Monkey Bar, Vasant Kunj, delhi parties,  future Funk, monkey bar delhi, delhi nightlife, neighbourhood bar, gastropub Delhi","Monkey Bar, India","monkeybarind","https://www.instagram.com/p/DSzafhcEpMz/","1","🙌 @futurefunk.co","130","2025-12-28T10:13:55.000Z",
